name,size,isdir,id
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/~$th EN Official Memorandum Format.doc,162,FALSE,5033615038A84829!149491
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/35th EN BN Memorandum Format.doc,58880,FALSE,5033615038A84829!149479
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/35th EN BN MRT Memorandum.doc,57856,FALSE,5033615038A84829!149480
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/35th EN BN Official LETTER Format.doc,56832,FALSE,5033615038A84829!149481
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/35th EN BN Presentation Room SOP.doc,60416,FALSE,5033615038A84829!149482
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/Memorandum of Agreement Format.doc,36864,FALSE,5033615038A84829!149483
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/Policy Letter #2 - Equal Opportunity (EO) Equal Employment Opportunity (EEO) Policy.doc,110592,FALSE,5033615038A84829!149485
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/Policy Letter #3 - Sexual Harassament - Assault Response and Prevention (SHARP).docx,75671,FALSE,5033615038A84829!149486
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/Policy Letter #4 - Open Door Policy.docx,63759,FALSE,5033615038A84829!149487
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/Policy Letter #7 - Withheld UCMJ Jurisdiction.docx,65912,FALSE,5033615038A84829!149488
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/Policy Letter #9 - Leave Pass and Permissive TDY.docx,72784,FALSE,5033615038A84829!149489
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Memorandums/Policy Letter #12 - Drill Sergeant Council.docx,65867,FALSE,5033615038A84829!149484
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Old BN Meetings/20141124 Safety Meeting - Winter Injury Storyboard.pptx,3808254,FALSE,5033615038A84829!149492
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Old BN Meetings/Command and Staff.pptx,5518684,FALSE,5033615038A84829!149493
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Old BN Meetings/Command and Staff_Old Version.pptx,5844859,FALSE,5033615038A84829!149494
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Old BN Meetings/Command and Staff_Read Only.pptx,2519237,FALSE,5033615038A84829!149495
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Old BN Meetings/Newcomer Brief 5AUG14.pptx,6355092,FALSE,5033615038A84829!149497
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Old BN Meetings/Training Meeting.pptx,1018772,FALSE,5033615038A84829!149496
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/S3/Remedial Drivers Training_Fort Leonard Wood.docx,13433,FALSE,5033615038A84829!149498
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/1st EN BDE COVERSHEET Checklist.doc,67072,FALSE,5033615038A84829!149499
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/1st EN BDE FY15 1QTR.xlsx,53367,FALSE,5033615038A84829!149500
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/1st EN BDE NCOES Checklist.pdf,143951,FALSE,5033615038A84829!149501
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/1st Engr BdeNCOES Checklist.doc,66048,FALSE,5033615038A84829!149502
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/35th EN BN School Request Delegation.doc,57344,FALSE,5033615038A84829!149503
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/35th EN BN School Request_Cancel_Memorandum.doc,58368,FALSE,5033615038A84829!149504
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/35th Engineer Battalion Schools Guide.docx,485656,FALSE,5033615038A84829!149505
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/ATRRS Training Tracker Tutorial.docx,132112,FALSE,5033615038A84829!149506
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/ATRRS Training Tracker Tutorial.pdf,150568,FALSE,5033615038A84829!149507
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/Battalion Schools Process.docx,12504,FALSE,5033615038A84829!149508
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/Certificate Turn-In ORDER.docx,35469,FALSE,5033615038A84829!149509
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/Critical Certificate Tracker.xlsx,17184,FALSE,5033615038A84829!149510
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/DA4187_DSS_Disenroll.pdf,147842,FALSE,5033615038A84829!149511
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/DSSP Schedule.xls,6676992,FALSE,5033615038A84829!149514
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/INDOC Schedule.xlsx,798384,FALSE,5033615038A84829!149512
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/Schools Cover Page.docx,71833,FALSE,5033615038A84829!149513
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Schools/Staff and Faculty Development FY 15 Calendar.pdf,576290,FALSE,5033615038A84829!149516
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Senior_Female Leader Checks/35th EN BN Policy Letter # 14 - Battalion Senior Leader and Female Leader Nightly Checks.doc,68608,FALSE,5033615038A84829!149515
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Senior_Female Leader Checks/Female Leader Checklist.docx,85476,FALSE,5033615038A84829!149517
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Senior_Female Leader Checks/OF 41_35th EN BN_Checks.pdf,401651,FALSE,5033615038A84829!149518
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Senior_Female Leader Checks/Senior Leader Checklist.docx,85006,FALSE,5033615038A84829!149519
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Senior_Female Leader Checks/Senior Leader Checklist.pdf,168151,FALSE,5033615038A84829!149520
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Senior_Female Leader Checks/Senior Leaders Check Duty Roster Template.doc,80384,FALSE,5033615038A84829!149521
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/TACSOP/~$th EN BN TACSOP UPDATED 12JAN15.docx,162,FALSE,5033615038A84829!149524
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/TACSOP/35th EN BN TACSOP UPDATED 12JAN15.docx,85164862,FALSE,5033615038A84829!149522
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/TACSOP/35th EN BN TACSOP UPDATED 12JAN15_Black and White.docx,84749374,FALSE,5033615038A84829!149523
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Working Slides/DTMS.pptx,293288,FALSE,5033615038A84829!149525
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Working Slides/LPD Slide.pptx,291251,FALSE,5033615038A84829!149526
Army Stuff/35th EN BN Assistant S3/35th EN BN Stuff/Working Slides/Schools.pptx,541250,FALSE,5033615038A84829!149527
Computer Backup Programs/Alienware Laptop/CitrixReceiverWeb.exe,53664128,FALSE,5033615038A84829!45287
Computer Backup Programs/Alienware Laptop/Intel Driver Update Utility Installer.exe,2333416,FALSE,5033615038A84829!45281
Computer Backup Programs/Alienware Laptop/PeerBlock-Setup_v1.2_r693.exe,2374320,FALSE,5033615038A84829!45285
Computer Backup Programs/Alienware Laptop/SteamSetup.exe,1141680,FALSE,5033615038A84829!45284
Computer Backup Programs/Alienware Laptop/vlc-2.2.0-win32.exe,28509232,FALSE,5033615038A84829!45286
Computer Backup Programs/Alienware Laptop/Alienware Drivers_Updates/Dell_Wireless-375-Bluetooth-_A01_R297147.exe,61769952,FALSE,5033615038A84829!50670
Computer Backup Programs/Alienware Laptop/Alienware Drivers_Updates/Graphics Driver.exe,253895232,FALSE,5033615038A84829!50671
Computer Backup Programs/Alienware Laptop/Alienware Drivers_Updates/hw64_542.exe,3778320,FALSE,5033615038A84829!50662
Computer Backup Programs/Alienware Laptop/Alienware Drivers_Updates/Intel Chipset Update.exe,4320352,FALSE,5033615038A84829!50663
Computer Backup Programs/Alienware Laptop/Alienware Drivers_Updates/INTEL_INTEL-R--WIFI-LINK-100_A00_R296021.exe,59009704,FALSE,5033615038A84829!50669
Computer Backup Programs/Alienware Laptop/Alienware Drivers_Updates/Mcafee Remover.exe,7839808,FALSE,5033615038A84829!50664
Computer Backup Programs/Alienware Laptop/Alienware Drivers_Updates/Windows Updates/Windows6.1-KB3020369-x64_Rollup Prereq.msu,9575735,FALSE,5033615038A84829!50668
Computer Backup Programs/Alienware Laptop/Alienware Drivers_Updates/Windows Updates/WindowsUpdateAgent-7.6-x64.exe,11313360,FALSE,5033615038A84829!50665
Computer Backup Programs/Alienware Laptop/Alienware Drivers_Updates/Windows Updates/Convenience Rollup/AMD64-all-windows6.1-kb3125574-v4-x64_2dafb1d203c8964239af3048b5dd4b1264cd93b9.msu,500046015,FALSE,5033615038A84829!50672
Computer Backup Programs/Alienware Laptop/Alienware Drivers_Updates/Windows Updates/Security Update for Windows 7 for x64-based Systems (KB3145739)/AMD64-all-windows6.1-kb3145739-x64_b9ae7ee29555dce4d1a225fd1324176a2538178a.msu,3774926,FALSE,5033615038A84829!50666
Computer Backup Programs/Alienware Laptop/Alienware Drivers_Updates/Windows Updates/Security Update for Windows 7 for x64-based Systems (KB3161664)/AMD64-all-windows6.1-kb3161664-x64_abccde2a5b3db03dbece4e248d882b6be78aaf77.msu,1683754,FALSE,5033615038A84829!50667
MST Environmental Engineering/Air Pollution Control Methods/5662 Syllabus SP 16.pdf,124172,FALSE,5033615038A84829!49523
MST Environmental Engineering/Air Pollution Control Methods/cepci_2011_py.pdf,15951,FALSE,5033615038A84829!49494
MST Environmental Engineering/Air Pollution Control Methods/ENV 5662 Workshop Notes.docx,15844,FALSE,5033615038A84829!49493
MST Environmental Engineering/Air Pollution Control Methods/ENV ENG 5662 Binder Sheet.docx,11762,FALSE,5033615038A84829!49492
MST Environmental Engineering/Air Pollution Control Methods/Project Assignment.pdf,92327,FALSE,5033615038A84829!49495
MST Environmental Engineering/Biological Operations in ENV ENG/Class Outline.doc,1782784,FALSE,5033615038A84829!49669
MST Environmental Engineering/Biological Operations in ENV ENG/ENV ENG 6612 Binder Sheet.docx,28114,FALSE,5033615038A84829!49665
MST Environmental Engineering/Biological Operations in ENV ENG/Lecture Slides_All.pptx,29003424,FALSE,5033615038A84829!49712
MST Environmental Engineering/CE 6443/6443 answer sheet FS 15 FLW_Gibbs.docx,13443,FALSE,5033615038A84829!49670
MST Environmental Engineering/CE 6443/6443 FLW final exam Fall 15.pdf,66061,FALSE,5033615038A84829!49673
MST Environmental Engineering/Environmental Engineering Design/10 States Standards - 2014.pdf,1271273,FALSE,5033615038A84829!49837
MST Environmental Engineering/Environmental Engineering Design/ENV ENG 5619 Binder Sheet.docx,11732,FALSE,5033615038A84829!49835
MST Environmental Engineering/Environmental Engineering Design/Handbook of Hydraulics.pdf,56684444,FALSE,5033615038A84829!49864
MST Environmental Engineering/Environmental Engineering Design/Headloss Table Unit Process.pdf,196270,FALSE,5033615038A84829!49830
MST Environmental Engineering/Environmental Law and Regulations/ENV ENG 5640 Binder Sheet.docx,11733,FALSE,5033615038A84829!49841
MST Environmental Engineering/Environmental Law and Regulations/ENV Law Extra Credit Cert_Gibbs.pdf,519843,FALSE,5033615038A84829!49842
MST Environmental Engineering/Environmental Law and Regulations/Extra Test Points Credit _Gibbs.docx,16380,FALSE,5033615038A84829!49839
MST Environmental Engineering/Environmental Law and Regulations/MST Env Regulations 5640 Spring 2016 Syllabus.pdf,285283,FALSE,5033615038A84829!49840
MST Environmental Engineering/Environmental Law and Regulations/NEPA Extra Credit_Gibbs.docx,17635,FALSE,5033615038A84829!49838
MST Environmental Engineering/MST Admin Documents/Masters Degree Cost.xlsx,13087,FALSE,5033615038A84829!49844
MST Environmental Engineering/MST Admin Documents/MST Bill.pdf,38072,FALSE,5033615038A84829!49845
MST Environmental Engineering/MST Admin Documents/MST_StudentLoanAgreement_WellsFargo.pdf,450523,FALSE,5033615038A84829!49849
MST Environmental Engineering/MST Admin Documents/The S&T Store _ Materials List.pdf,81694,FALSE,5033615038A84829!49847
MST Environmental Engineering/Physiochemical Operations in ENV ENG/ENV ENG 6611 Binder Sheet.docx,11756,FALSE,5033615038A84829!49851
MST Environmental Engineering/Physiochemical Operations in ENV ENG/Exam 2 Example Problem List.docx,14053,FALSE,5033615038A84829!49850
MST Environmental Engineering/Physiochemical Operations in ENV ENG/Exam 3 Example Problem List.docx,15898,FALSE,5033615038A84829!49846
MST Environmental Engineering/Physiochemical Operations in ENV ENG/Physical Properties of Water.docx,396933,FALSE,5033615038A84829!49848
MST Environmental Engineering/Water Resources Engineering/CIV ENG 3334 Binder Sheet.docx,35951,FALSE,5033615038A84829!49859
MST Environmental Engineering/Water Resources Engineering/Fitting and Transition Loss.pdf,215197,FALSE,5033615038A84829!49858
MST Environmental Engineering/Water Resources Engineering/Flow Profile.pdf,188778,FALSE,5033615038A84829!49860
MST Environmental Engineering/Water Resources Engineering/Geometric Elements_Enlarged.doc,175104,FALSE,5033615038A84829!49861
MST Environmental Engineering/Water Resources Engineering/Hazen Williams Coefficient.pdf,294392,FALSE,5033615038A84829!49857
MST Environmental Engineering/Water Resources Engineering/Lecture12_levee-wars-missouri-resi.pdf,390841,FALSE,5033615038A84829!49863
MST Environmental Engineering/Water Resources Engineering/Moody Diagram.gif,49910,FALSE,5033615038A84829!49856
MST Environmental Engineering/Water Resources Engineering/Physical Properties of Water.pdf,521658,FALSE,5033615038A84829!49862
MST Environmental Engineering/Water Resources Engineering/Pipe Fitting Loss Coefficients.pdf,1353391,FALSE,5033615038A84829!49854
MST Environmental Engineering/Water Resources Engineering/Pipe Flow Loss Coefficients.pdf,240627,FALSE,5033615038A84829!49853
MST Environmental Engineering/Water Resources Engineering/Summary of Concepts_Water Resources Enginering.pdf,1702133,FALSE,5033615038A84829!49855
MST Environmental Engineering/Water Resources Engineering/Valve Loss Coefficient.pdf,438939,FALSE,5033615038A84829!49852
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Assignment 1.pdf,12493,FALSE,5033615038A84829!49567
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Assignment 2.pdf,5882,FALSE,5033615038A84829!49565
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Assignment 3.pdf,5864,FALSE,5033615038A84829!49530
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Assignment 4.pdf,15487,FALSE,5033615038A84829!49529
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Assignment 5.pdf,6080,FALSE,5033615038A84829!49524
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Assignment 6.pdf,28927,FALSE,5033615038A84829!49528
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Assignment 7.pdf,29354,FALSE,5033615038A84829!49525
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Assignment 8.pdf,21546,FALSE,5033615038A84829!49527
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Assignment 9.pdf,45059,FALSE,5033615038A84829!49526
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Cyclone Efficiency.xlsx,12619,FALSE,5033615038A84829!49522
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/Chapter 1 Cooper.pdf,3387205,FALSE,5033615038A84829!49641
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/Dr. Rezaei - Seminar Talk.pdf,11067645,FALSE,5033615038A84829!49689
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/DSI process flow diagram.pdf,53223,FALSE,5033615038A84829!49569
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/Fabric filter test example.pdf,43378,FALSE,5033615038A84829!49570
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/lognormal paper2.PDF,2726,FALSE,5033615038A84829!49566
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/NO2 and SO2 Tegrity lecture notes.pdf,419815,FALSE,5033615038A84829!49571
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/particle size distribution example.pdf,11200,FALSE,5033615038A84829!49568
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/Practice problems for introductory material.pdf,8852,FALSE,5033615038A84829!49663
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/Scrubbing (Dry and Semi-Dry) 3-23-14.wmv.pptx,61376086,FALSE,5033615038A84829!49815
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/thermal oxidation parameters.pdf,31933,FALSE,5033615038A84829!49677
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/UIGI_IP.PDF,71933,FALSE,5033615038A84829!49672
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/UIGI_SI.PDF,69071,FALSE,5033615038A84829!49671
MST Environmental Engineering/Air Pollution Control Methods/Lecture Material/Volatile organic compounds.pdf,99636,FALSE,5033615038A84829!49674
MST Environmental Engineering/Air Pollution Control Methods/Project/1990 Cost Index.pdf,62707,FALSE,5033615038A84829!49686
MST Environmental Engineering/Air Pollution Control Methods/Project/Air Pollution Calcs Full_29MAR.pdf,4155274,FALSE,5033615038A84829!49688
MST Environmental Engineering/Air Pollution Control Methods/Project/Air Pollution Project Presentation FINAL.pptx,13970335,FALSE,5033615038A84829!49697
MST Environmental Engineering/Air Pollution Control Methods/Project/Baghouse Alternative Calcs.pdf,5863195,FALSE,5033615038A84829!49690
MST Environmental Engineering/Air Pollution Control Methods/Project/Calcs.mw,79468,FALSE,5033615038A84829!49683
MST Environmental Engineering/Air Pollution Control Methods/Project/CostIndex_DEC1998.pdf,208011,FALSE,5033615038A84829!49684
MST Environmental Engineering/Air Pollution Control Methods/Project/CostIndex_FEB2016.pdf,1051026,FALSE,5033615038A84829!49685
MST Environmental Engineering/Air Pollution Control Methods/Project/ENV 5662 Project Writeup FINAL.docx,233984,FALSE,5033615038A84829!49681
MST Environmental Engineering/Air Pollution Control Methods/Project/ESP Design.pdf,51621,FALSE,5033615038A84829!49680
MST Environmental Engineering/Air Pollution Control Methods/Project/Initial Design Concept.docx,16286,FALSE,5033615038A84829!49679
MST Environmental Engineering/Air Pollution Control Methods/Project/James River Power Plant Operating Permit.pdf,1826580,FALSE,5033615038A84829!49682
MST Environmental Engineering/Air Pollution Control Methods/Project/kWh pricing.pdf,37730,FALSE,5033615038A84829!49678
MST Environmental Engineering/Air Pollution Control Methods/Project/Plate Design.pdf,50856,FALSE,5033615038A84829!49676
MST Environmental Engineering/Air Pollution Control Methods/Project/plot.log,548,FALSE,5033615038A84829!49675
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Homework 2/Homework 2 Excel.xlsx,10427,FALSE,5033615038A84829!49636
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Homework 5/Cyclone Efficiency P4.18.xlsx,12431,FALSE,5033615038A84829!49638
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Homework 5/Homework 5 Calcs.mw,88444,FALSE,5033615038A84829!49640
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Homework 5/Homework 5 Cyclone Efficiency P4.4.xlsx,12601,FALSE,5033615038A84829!49639
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Homework 5/Homework 5 Cyclone Efficiency P4.6.xlsx,12619,FALSE,5033615038A84829!49637
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Homework 6/Calcs.mw,88257,FALSE,5033615038A84829!49655
MST Environmental Engineering/Air Pollution Control Methods/Assignments/Homework 7/Calculations1.mw,98039,FALSE,5033615038A84829!49656
